avg_monthly_hrs,filed_complaint,last_evaluation,n_projects,recently_promoted,satisfaction,status,tenure,last_evaluation_missing,underperformer,unhappy,overachiever,department_IT,department_Missing,department_admin,department_engineering,department_finance,department_management,department_marketing,department_procurement,department_product,department_sales,department_support,salary_high,salary_low,salary_medium
219,0.0,1.0,4,0.0,0.900800057298,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
273,0.0,0.879159610101,5,0.0,0.816698547473,0,6.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
253,0.0,0.0,3,0.0,0.605568334944,0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
138,1.0,0.952262882458,3,0.0,0.656059514976,0,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
146,0.0,0.438893171533,2,0.0,0.437639175043,1,3.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
182,0.0,0.864844563069,4,0.0,0.656774843537,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
216,1.0,0.836758621468,4,0.0,0.597254953759,0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
225,0.0,0.977501397122,4,0.0,0.734394766233,1,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
103,0.0,0.534440002332,3,0.0,0.985322597405,0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
213,0.0,0.933176028908,5,0.0,0.558283942991,0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
236,0.0,0.0,3,0.0,0.932030622449,0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
200,0.0,0.874270093297,4,0.0,0.501803455765,0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
217,0.0,0.871667220775,5,0.0,0.801874870242,1,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
169,1.0,0.971161556999,4,0.0,0.547099135238,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
230,0.0,0.639218975032,5,0.0,0.458119951568,0,6.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
253,0.0,0.0,4,0.0,0.637424870025,0,2.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
219,0.0,0.605634156544,2,0.0,0.573247190078,0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
221,1.0,0.604580855733,4,0.0,0.594949785475,0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
286,0.0,0.951006355282,3,0.0,0.815597587813,0,6.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
163,0.0,0.549604569512,2,0.0,0.206255692344,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
143,0.0,0.685629236249,3,0.0,0.523951216495,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
130,0.0,0.606759159955,2,0.0,0.367874423906,1,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
190,0.0,0.689582690851,3,0.0,1.0,0,10.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
157,0.0,0.7623016092,3,0.0,0.51712560129,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
215,0.0,0.879077538048,4,0.0,0.908958011999,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
268,0.0,0.71462266572,4,0.0,0.642979233778,0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
205,0.0,0.700024986445,3,0.0,0.575654613026,0,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
285,1.0,0.823729999288,5,0.0,0.87539566706,0,2.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
136,0.0,0.508160730725,2,0.0,0.672944832044,0,2.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
226,0.0,0.579661820649,5,0.0,0.290137042952,0,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
272,0.0,0.839779235181,4,0.0,0.593153114393,0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
261,0.0,0.790700070491,4,0.0,0.934268981206,0,6.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
130,0.0,0.538169310487,2,0.0,0.330181534456,1,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
206,0.0,0.633542158243,4,0.0,0.773196138859,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
268,0.0,0.712019871073,4,0.0,0.632939662123,0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
252,0.0,0.890630979146,4,0.0,1.0,0,4.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
221,0.0,0.58306246399,3,0.0,0.591084915974,0,2.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
219,0.0,0.509024297754,4,0.0,0.773604793331,0,2.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
174,0.0,0.764749914654,6,0.0,0.481713674083,0,10.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
153,0.0,0.852686597439,3,0.0,0.898224266833,0,4.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
246,1.0,0.702431913955,4,0.0,0.886955749747,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
253,0.0,0.514768891446,6,0.0,0.618344271331,0,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
162,1.0,0.572960992385,3,0.0,0.643425657023,0,2.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
155,1.0,0.0,4,0.0,0.587831144866,0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
137,0.0,0.537951945633,2,0.0,0.391065021238,1,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
213,0.0,0.724544731184,3,0.0,0.445444428378,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
183,0.0,0.471226450021,3,0.0,0.400269168558,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
209,0.0,0.514150266165,4,0.0,0.272779735741,0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
223,0.0,0.958673961964,4,0.0,0.797931742251,1,5.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
167,1.0,0.48937252481,4,0.0,0.606665842008,0,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
150,0.0,0.97692227983,3,0.0,0.431622642874,0,10.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
191,0.0,0.897868814396,4,0.0,0.755173301909,0,2.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
165,0.0,0.659062425523,4,0.0,0.62728056723,0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
183,0.0,0.891083828332,4,0.0,0.320081297212,0,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
181,0.0,0.654639653481,3,0.0,0.130228846417,0,4.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
270,0.0,0.674498805118,3,0.0,0.930004166247,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
127,0.0,0.0,2,0.0,0.375917798906,1,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
220,0.0,0.574165938947,4,0.0,0.828153801588,0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
208,1.0,0.551215227651,4,0.0,0.58968646948,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
252,0.0,0.817101014698,4,0.0,0.825118536846,0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
207,0.0,0.697340748801,4,0.0,0.731820591878,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
310,0.0,0.732204382423,6,0.0,0.111914424941,1,4.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
178,0.0,0.490887675974,4,0.0,0.907397438464,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
250,0.0,0.54214387757,3,0.0,0.782488622745,0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
146,0.0,0.0,3,0.0,0.575226603435,0,3.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
137,0.0,0.623568334551,5,0.0,0.905433348188,0,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
255,0.0,0.772702374775,3,0.0,0.928398364739,0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
162,1.0,0.688118595016,3,0.0,0.477901261302,0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
202,0.0,0.581365651066,4,0.0,0.613856610622,0,3.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
301,0.0,0.0,3,0.0,0.277116477292,1,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
265,0.0,0.792832965847,4,0.0,0.92004240957,1,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
157,0.0,0.71619731373,4,0.0,0.636262070332,0,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
224,0.0,0.0,3,0.0,0.633520389457,0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
100,0.0,0.749914248457,2,0.0,0.595133309596,0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
250,0.0,0.947399614568,3,0.0,0.706369960169,0,3.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
265,0.0,0.672791686771,5,0.0,0.555632099499,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
282,0.0,0.80050234272,6,0.0,0.0943703968436,1,4.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
139,0.0,0.617591927165,4,0.0,0.822707126182,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
151,0.0,0.506563060409,2,0.0,0.35548970132,1,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
274,1.0,0.607118336298,2,0.0,0.293635679678,0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
249,0.0,0.603629937798,4,0.0,0.654426832575,0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
285,0.0,0.950140487799,6,0.0,0.0739388067259,1,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
103,0.0,0.787328943295,5,0.0,0.329867582365,0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
155,0.0,0.549476684568,2,0.0,0.361908514341,1,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
157,0.0,0.548122610081,2,0.0,0.411819146055,1,3.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
164,0.0,0.657883337039,5,0.0,0.119684020266,0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
203,0.0,0.872265238471,4,0.0,0.906011691293,0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
180,0.0,0.623573764306,3,0.0,0.609113230784,1,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
104,1.0,0.41227145904,2,0.0,0.270801184479,0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
135,0.0,0.0,3,0.0,0.996273893052,0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
156,0.0,0.49571177385,2,0.0,0.485933554456,1,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
201,1.0,0.68982276608,4,0.0,0.605685986145,0,10.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
143,0.0,0.589851444325,4,0.0,0.958427240649,0,8.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
149,0.0,0.972200173995,3,0.0,0.4630871132,0,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
281,0.0,0.761755143112,6,0.0,0.310584221249,1,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
137,1.0,0.568285521261,3,0.0,0.64599803116,0,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
180,0.0,0.744995827187,3,0.0,0.620884808198,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
272,0.0,0.545849611933,3,0.0,0.508821540251,0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
255,0.0,0.935007379208,3,0.0,0.855578396231,0,3.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
146,0.0,0.540601632906,2,0.0,0.387306147722,1,3.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
130,0.0,0.50576336119,2,0.0,0.440854578597,1,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
138,0.0,0.732220137213,6,0.0,0.527450007046,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
168,0.0,0.604905463903,3,0.0,0.525616272588,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
194,1.0,0.0,3,0.0,0.593326182301,0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
144,0.0,0.808291338283,3,0.0,0.534405873287,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
125,0.0,0.525196862026,4,0.0,0.783351784323,0,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
255,0.0,0.542568507371,5,0.0,0.815817734762,0,4.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
131,0.0,0.0,2,0.0,0.460314527465,1,3.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
209,0.0,0.0,4,0.0,0.625354143872,0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
236,0.0,0.956722593195,5,0.0,0.846663093956,1,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
222,0.0,0.850436272107,3,0.0,0.264241030502,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
148,0.0,0.0,3,0.0,0.624102482926,0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
130,0.0,0.599278608074,3,0.0,0.385343597109,0,5.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
244,0.0,0.0,4,0.0,0.591596125634,0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
260,0.0,0.836803961096,6,0.0,0.353128467669,0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
220,0.0,0.628205937672,3,1.0,0.918685991246,0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
181,1.0,0.900495277625,4,0.0,0.752752101281,0,2.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
194,0.0,0.646754978968,3,0.0,0.853119593873,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
271,0.0,0.983366226168,2,0.0,0.585870957972,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
150,0.0,0.601995045712,2,0.0,0.442770298128,1,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
126,0.0,0.599590381825,2,0.0,0.372855529373,1,3.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
240,0.0,0.869152883928,4,0.0,0.541310632969,0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
274,0.0,0.487714422703,4,0.0,0.843640356224,0,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
130,0.0,0.52710782606,4,0.0,0.502602027147,0,3.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
223,0.0,0.975591045092,4,0.0,0.742119286574,1,6.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
274,0.0,0.944104157249,6,0.0,0.159257638897,1,4.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
157,0.0,0.86157432531,4,0.0,0.656433240564,0,7.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
156,0.0,0.406548686533,4,0.0,0.402810502678,0,7.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
150,1.0,0.639194529552,3,0.0,0.789300168062,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
245,0.0,0.0,4,0.0,0.616291411508,0,3.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
143,0.0,0.525877103396,2,0.0,0.354678395576,1,3.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
246,0.0,0.368230292544,6,0.0,0.519661145136,0,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
184,0.0,0.968656820238,4,0.0,0.691223053882,0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
258,0.0,0.834305777811,6,0.0,0.115586217604,1,4.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
177,0.0,0.0,5,0.0,0.45762500535,0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
259,0.0,0.749205664479,4,0.0,0.888513512889,0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
247,0.0,0.865068818616,6,0.0,0.736011907493,0,6.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
108,0.0,0.749271915813,3,0.0,0.847534409744,0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
238,0.0,0.977674404315,3,0.0,0.978460240052,0,2.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
162,0.0,0.0,4,0.0,0.550492430525,0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
195,0.0,0.624241160889,3,0.0,0.822855059698,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
286,0.0,0.933420007354,6,0.0,0.123355086108,1,4.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
173,0.0,0.949234862038,4,0.0,0.966757411649,0,2.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
194,0.0,0.597308545017,2,0.0,0.0725538915725,0,4.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
196,0.0,0.819850516164,4,0.0,0.579478632752,1,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
257,0.0,0.797304026152,6,0.0,0.114946867854,1,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
158,0.0,0.673057858846,3,0.0,0.561870695986,0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
262,0.0,0.901248436965,5,0.0,0.717885644165,1,5.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
274,0.0,0.790319820978,2,0.0,0.570725218398,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
152,1.0,0.551812794557,5,0.0,0.749625893285,0,3.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
213,0.0,0.653990623214,6,0.0,0.521605270182,1,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
159,0.0,0.671806204296,2,0.0,0.424120639086,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
307,0.0,0.939833770862,7,0.0,0.160314973098,1,4.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
154,0.0,0.607357640867,2,0.0,0.417172938382,1,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
259,0.0,0.811918014336,5,0.0,0.913081451289,1,5.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
262,0.0,0.910667688355,4,0.0,0.970694006236,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
144,0.0,0.997379124722,4,0.0,0.200546522703,0,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
198,0.0,0.64158116944,4,0.0,0.531464196963,0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
238,0.0,0.78298476679,4,0.0,0.944999355689,0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
273,0.0,0.0,3,0.0,0.870788105464,0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
237,1.0,1.0,2,0.0,0.806013346922,0,5.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
173,1.0,0.657460682472,3,0.0,0.690997225275,0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
208,0.0,0.0,4,0.0,0.894120089801,0,3.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
265,0.0,0.893464788044,7,0.0,0.0783297221244,1,4.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
264,0.0,0.570398153035,3,0.0,0.154086151979,0,6.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
156,0.0,0.641972576209,4,0.0,0.810537793673,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
253,0.0,0.478957201643,2,0.0,0.565165101693,1,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
134,0.0,0.404740133556,3,0.0,0.536641192903,0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
135,0.0,0.890749485627,4,0.0,0.821691336185,0,3.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
275,0.0,0.565588185699,4,0.0,0.118178841846,0,10.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
151,0.0,0.522235362555,2,0.0,0.421081772454,1,3.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
170,0.0,0.754598038845,3,0.0,0.760594078347,0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
170,0.0,0.979526939693,4,0.0,0.951288972574,0,10.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
208,1.0,0.776889050575,4,0.0,0.472002063647,0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
184,0.0,0.753235743687,5,0.0,0.820957549857,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
221,0.0,0.595287414418,3,0.0,0.602466385469,0,3.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
212,1.0,0.405069400094,5,0.0,0.499022687634,0,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
265,0.0,0.0,5,0.0,0.551926457293,0,3.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
156,0.0,1.0,4,0.0,0.760919904227,0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
142,1.0,0.926195022429,4,0.0,0.752923311676,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
266,0.0,0.864582369699,5,0.0,0.928394330639,1,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
262,0.0,0.84156284336,3,0.0,0.920358254201,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
277,1.0,0.715453842235,4,0.0,0.174470066001,1,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
212,0.0,0.649101456538,3,0.0,0.627682842271,0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
182,0.0,0.0,5,0.0,0.644783980807,0,3.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
155,0.0,0.49378677017,2,0.0,0.351395105891,1,3.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
157,1.0,0.766599351862,6,0.0,0.225845797509,0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
241,0.0,0.931030828321,3,0.0,0.895934293661,0,3.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
243,0.0,0.923612921699,5,0.0,0.858164132378,1,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
252,0.0,0.0,4,0.0,0.603135580487,0,2.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
251,0.0,0.826968149929,6,0.0,0.153575496508,1,4.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
210,0.0,0.455246918765,5,0.0,0.302795249615,0,5.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
193,0.0,0.83903011426,4,0.0,0.559926474235,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
134,0.0,0.734726674343,3,0.0,0.615396588973,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
157,0.0,0.68001196728,5,0.0,0.317544061352,0,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
254,1.0,0.582118239721,3,0.0,0.671450690998,0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
193,0.0,0.656331840024,3,0.0,0.642310693648,0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
223,0.0,0.0,3,0.0,0.917447939693,0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
178,0.0,0.0,4,0.0,0.758774863668,0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
266,0.0,0.90451290864,5,0.0,0.785700000138,1,5.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
151,1.0,0.870314019646,3,0.0,0.895863653993,0,6.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
255,0.0,0.968702101134,7,0.0,0.108468985249,1,4.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
159,1.0,0.716288601344,4,0.0,0.885909575453,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
205,0.0,1.0,3,0.0,0.528916734161,0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
174,0.0,0.781494773318,3,0.0,0.754844546841,0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
