avg_monthly_hrs,department,filed_complaint,last_evaluation,n_projects,recently_promoted,salary,satisfaction,status,tenure
254,sales,,0.827853072401,6,,medium,0.150761539498,Left,4.0
240,sales,,0.603744119644,5,,medium,0.974551132686,Employed,7.0
190,sales,,0.562831055867,4,,medium,0.574609256183,Employed,3.0
145,sales,,,4,,low,1.0,Employed,2.0
242,management,,0.98138067518,4,,low,0.809288626898,Employed,2.0
151,support,,,2,,low,0.398833509712,Left,3.0
220,IT,,0.83592268013,4,,medium,0.795369541225,Employed,2.0
170,,,0.954479837399,4,,low,0.812442025495,Employed,3.0
234,marketing,,0.905218028572,5,,low,0.48790357341,Employed,3.0
188,engineering,,,3,,low,0.662759636518,Employed,3.0
142,product,,0.713892109552,6,,low,1.0,Employed,2.0
178,sales,,0.661389579663,3,1.0,low,0.587520032606,Employed,2.0
158,IT,,0.443357820393,2,,low,0.348892564765,Left,3.0
132,support,,0.714268481018,3,,medium,0.770987453325,Employed,2.0
295,finance,,0.863271908061,6,,low,0.0565180361117,Left,4.0
293,marketing,,0.821327971824,4,,low,0.251746313302,Left,3.0
261,engineering,1.0,0.968449357197,5,,medium,0.88110777967,Left,5.0
204,management,1.0,0.955512904586,5,,medium,0.391920593376,Employed,5.0
292,support,,0.794585427538,6,,low,0.166041164378,Left,4.0
151,support,1.0,0.684917229551,3,,low,0.71933421587,Employed,3.0
138,marketing,,,3,,medium,0.762393237642,Employed,3.0
263,engineering,,0.66788908506,5,,medium,0.875925031395,Left,2.0
237,engineering,,0.663208767241,4,,medium,0.314800999115,Left,2.0
176,management,,0.671167150669,3,,medium,0.578304418468,Employed,3.0
129,sales,,0.538269172683,2,,low,0.466503586305,Left,3.0
268,engineering,1.0,0.682365711554,3,,low,0.612524957497,Employed,2.0
255,engineering,,,2,,low,0.621928617554,Left,3.0
124,engineering,,0.946580389329,3,,medium,0.618161808639,Employed,2.0
273,admin,,0.894574605897,4,,medium,0.853719445894,Left,5.0
296,IT,,0.664922607456,4,,medium,0.602903132829,Left,2.0
189,sales,1.0,0.905672207958,6,,medium,0.780612142354,Employed,3.0
188,marketing,1.0,1.0,4,,medium,0.219055017653,Employed,4.0
179,sales,1.0,0.403695655341,3,,low,0.548087831961,Employed,2.0
171,engineering,,0.532746545623,5,,medium,0.893095714538,Employed,3.0
240,admin,,1.0,2,,low,0.736044904551,Left,2.0
280,finance,1.0,0.709347421356,5,,low,0.333408382933,Employed,4.0
292,sales,,0.904921459697,6,,medium,0.131374318471,Left,4.0
285,finance,,0.758953861267,6,,medium,0.110780731143,Left,4.0
263,engineering,,0.441278524084,7,,medium,0.563469433597,Left,4.0
252,management,,0.961666860887,2,,medium,0.496695759482,Employed,4.0
210,management,,0.890635468426,5,1.0,medium,0.229798898511,Employed,7.0
157,marketing,,0.580453186251,3,,low,0.667414252807,Employed,3.0
143,finance,,0.525683326423,2,,medium,0.448750224914,Left,3.0
163,engineering,,0.635496811564,2,,medium,0.362335718839,Employed,3.0
148,support,1.0,0.61909857032,3,,low,0.801239700437,Employed,3.0
170,IT,,0.344033967806,3,,low,0.655945048595,Employed,6.0
254,sales,,0.482171177013,4,,medium,0.677131103196,Employed,2.0
173,sales,1.0,0.929396211166,4,,low,0.191744173574,Employed,5.0
246,,,0.885021701433,5,,low,0.677489901096,Employed,3.0
187,marketing,,0.918889289509,4,,medium,0.968037455495,Employed,2.0
199,support,,,4,,low,0.959300627289,Employed,3.0
175,support,,0.539381108655,5,,low,0.810918266123,Employed,4.0
147,sales,,0.680838066175,2,,medium,0.515619472336,Employed,2.0
166,sales,,0.760091521715,4,,low,0.0998572644284,Employed,5.0
196,sales,,0.508757494352,3,,medium,0.384076127885,Employed,3.0
102,sales,,0.674500542883,4,,medium,0.259947026348,Employed,3.0
154,,,0.63867609181,3,,medium,1.0,Employed,2.0
208,information_technology,1.0,0.71712956849,5,,low,0.512905191995,Employed,8.0
207,engineering,,0.698855273629,4,,medium,0.56050014847,Employed,2.0
261,sales,,0.649178515425,5,,medium,0.232347244467,Employed,8.0
220,support,1.0,0.438011088508,4,,low,0.862596714112,Employed,3.0
107,support,,0.539625487399,4,,medium,0.732398821204,Employed,6.0
155,IT,,0.54973534002,2,,low,0.356817326856,Left,3.0
217,support,1.0,0.534355382209,4,,low,0.910529352918,Employed,6.0
241,IT,,1.0,3,,medium,0.992058893175,Employed,3.0
228,support,,0.89948249594,5,,low,0.841329506006,Left,5.0
247,support,,,4,,medium,0.8645720567,Employed,2.0
279,sales,,0.885462912149,6,,medium,0.149883262756,Left,4.0
161,engineering,,0.78638393901,3,,low,0.758160209972,Employed,3.0
139,engineering,1.0,0.711504444253,6,,medium,0.988188615653,Employed,5.0
235,support,,0.602856766417,3,,low,0.858287750012,Employed,3.0
97,engineering,1.0,0.537309064162,3,,medium,0.94707696066,Employed,6.0
123,IT,,0.670419309634,3,,medium,0.714514876515,Employed,4.0
259,IT,,0.94238848823,5,,low,0.776702285317,Employed,3.0
122,sales,,0.518133124069,4,,high,0.153107361295,Employed,2.0
196,engineering,,0.849996505593,3,,medium,0.893600390977,Employed,3.0
259,finance,,0.780451688386,6,,low,0.133175769347,Employed,4.0
224,,,0.69370271606,4,,high,0.882050178131,Employed,2.0
219,sales,1.0,0.856864948246,4,,medium,0.566561176027,Left,2.0
215,information_technology,,0.835853873512,2,,medium,0.227742103136,Employed,2.0
164,management,,0.540926181027,3,,high,0.933883981132,Employed,10.0
115,temp,,,2,,high,,Employed,
148,marketing,,0.734746315222,6,,low,0.261992050083,Employed,4.0
115,,,0.351809062349,2,,medium,0.468250096443,Employed,3.0
249,marketing,,0.733835690813,3,,medium,0.848711876671,Left,5.0
130,support,,0.459206286474,2,,medium,0.415112413271,Left,3.0
216,engineering,,0.65742112161,5,,high,0.551149410478,Employed,2.0
142,product,,0.504355743735,5,,medium,0.623149125682,Employed,3.0
249,engineering,1.0,0.447624189403,4,,medium,0.494535505558,Employed,4.0
305,finance,,0.882707338527,6,,medium,0.140666227925,Left,4.0
201,sales,1.0,0.824122780552,4,,medium,0.545728444598,Employed,8.0
113,engineering,,0.563344796087,3,,low,0.86814516053,Employed,3.0
137,engineering,,0.892205280906,5,,medium,0.814193964384,Employed,3.0
150,engineering,1.0,0.748841780924,4,,low,0.767568382097,Employed,3.0
237,support,,0.587413194955,3,,medium,0.658803298905,Employed,4.0
131,sales,,0.885942627646,5,,low,0.290099123978,Employed,5.0
238,,,0.584612736072,4,,low,0.567033796451,Left,3.0
173,sales,,0.830441460361,5,,low,0.70515056072,Employed,3.0
215,finance,1.0,0.742464254226,5,,medium,0.696833564858,Employed,2.0
185,marketing,1.0,0.934950121683,4,,low,0.550241424993,Employed,2.0
144,support,,0.880754018864,4,,low,0.936372350792,Employed,3.0
177,management,,0.9913610458,3,,low,0.958980899096,Employed,2.0
159,product,,0.465089752226,3,,low,0.572863258958,Employed,4.0
239,product,,0.888676635938,4,,low,0.740624319736,Left,5.0
183,product,,0.418075550693,3,,medium,0.4741912945,Employed,2.0
235,sales,,0.49368650773,4,,medium,0.969636572106,Employed,4.0
156,sales,,0.482217375116,2,,medium,0.482276915908,Left,3.0
178,engineering,,0.827807680583,5,,low,0.986187337912,Employed,2.0
148,finance,,,5,,medium,0.725243854039,Employed,3.0
167,sales,,0.450968309711,3,,low,0.806737209132,Employed,2.0
144,marketing,,0.440074899534,2,,medium,0.354299670662,Left,3.0
275,engineering,,0.906265320587,4,,medium,0.948739129596,Left,5.0
196,,,0.455298521668,6,,medium,0.561837177127,Employed,2.0
145,sales,1.0,,5,,medium,0.964885770519,Employed,3.0
152,engineering,,0.617139358872,3,,low,0.868576314724,Employed,6.0
146,sales,,0.459281530574,2,,medium,0.443090476173,Left,3.0
161,,1.0,0.908484782186,4,,low,0.502450393255,Employed,4.0
218,engineering,,0.791188469518,3,,low,0.911852374085,Employed,3.0
188,,,0.661935371664,4,,low,0.861701393144,Employed,3.0
151,product,,0.775267475161,4,,medium,0.973372957329,Employed,3.0
244,,,0.470145994966,5,,low,0.326485379211,Employed,3.0
260,marketing,,,4,,high,0.559946642411,Employed,3.0
217,support,,0.920798590561,5,,medium,0.743207920942,Employed,2.0
204,sales,,0.75479173725,4,,medium,0.948701495696,Employed,2.0
147,sales,,0.513055961417,2,,low,0.428688798759,Left,3.0
135,finance,,0.441652821237,2,,low,0.423390258069,Left,3.0
111,management,,0.63588023332,5,,medium,0.41067097236,Employed,5.0
256,support,1.0,0.913497115607,5,,medium,0.756559694563,Left,6.0
257,sales,,0.53869519662,5,,low,0.606452008786,Employed,2.0
209,marketing,,0.7440209737,2,1.0,medium,0.787850809415,Employed,5.0
131,temp,,,2,,medium,,Employed,
176,IT,1.0,0.717401481447,4,,medium,0.650270170343,Employed,3.0
147,engineering,,0.50421233445,2,,low,0.466771843893,Left,3.0
217,support,,0.790755651636,5,,low,0.165225470946,Employed,3.0
160,sales,,0.731139579601,2,,low,0.243695778421,Employed,4.0
184,,,0.972268932328,2,,medium,0.336018645105,Employed,5.0
200,engineering,,0.856270890543,3,,medium,0.71103882436,Employed,4.0
119,engineering,,0.640114252126,3,,low,0.355801962273,Employed,2.0
274,sales,1.0,0.975640426686,3,1.0,medium,0.64251478305,Employed,4.0
274,,,0.68285531849,3,,low,1.0,Employed,3.0
213,sales,,0.727750729129,4,,medium,0.88414502092,Employed,3.0
142,,,0.767114930742,4,,medium,0.685290827173,Employed,2.0
265,sales,,0.619212005364,3,,low,0.623770366148,Employed,4.0
234,sales,,0.614074454846,3,,high,0.526668964089,Employed,2.0
144,engineering,,0.590403804121,4,,medium,0.56538589383,Employed,3.0
159,engineering,,0.596867603443,2,,high,0.6185165953,Employed,3.0
194,support,,0.663940212311,4,,medium,0.120655833731,Employed,4.0
224,engineering,,0.783756750947,3,,low,0.866630364857,Employed,3.0
227,finance,,0.845796283226,3,,low,0.72016202528,Employed,4.0
282,engineering,,0.757134753445,6,,medium,0.098023698594,Left,4.0
232,engineering,,0.829786128254,6,,low,0.918960329286,Employed,6.0
117,temp,,,2,,medium,,Employed,
232,admin,,0.766392319323,5,,low,0.872923919921,Employed,3.0
128,support,,0.529644415972,2,,low,0.46176638157,Left,3.0
224,sales,1.0,0.59435378329,5,,low,0.932683324021,Employed,8.0
175,sales,,0.637373556231,3,,low,0.95316017013,Employed,2.0
180,finance,1.0,,4,,low,0.220692435303,Employed,3.0
248,engineering,,0.615554891991,2,,low,0.786738520043,Employed,2.0
126,engineering,,0.529863987132,2,,low,0.456129680008,Left,3.0
157,finance,,0.570766743137,4,,low,0.810482711869,Employed,3.0
144,,,0.465284364153,2,,medium,0.438990349599,Left,3.0
191,engineering,,0.832380585942,4,,low,1.0,Employed,4.0
273,support,1.0,0.878910417112,6,,low,0.0847983868811,Left,4.0
207,IT,,0.476376636577,4,,medium,0.659445305357,Employed,3.0
230,engineering,,0.852344183016,5,,medium,0.566218956331,Employed,4.0
191,,,0.79558552039,6,,medium,0.402248207854,Employed,6.0
223,sales,,0.670242774082,3,,low,0.61145210874,Employed,4.0
214,engineering,,0.940197688355,4,,medium,0.928225569409,Employed,3.0
153,sales,,0.782791563401,3,,medium,0.589320594175,Employed,2.0
259,sales,,0.48460589665,5,,low,0.540894678058,Employed,4.0
201,marketing,,,4,,low,0.893528126993,Employed,2.0
204,marketing,,0.641610532068,3,,low,0.669848555889,Employed,3.0
180,marketing,,0.663303751878,5,,low,0.634261318144,Employed,2.0
298,engineering,,0.931970455756,6,,medium,0.164343046359,Left,4.0
273,support,,0.735551372073,4,,low,0.222387956104,Employed,5.0
141,management,1.0,0.429743371053,2,1.0,high,0.390177131691,Employed,7.0
172,sales,,,5,,low,0.383471061766,Left,2.0
193,IT,,0.817638014696,5,,high,0.220642182276,Employed,5.0
161,engineering,,0.857369936395,5,,medium,0.563817849417,Employed,2.0
168,sales,,0.894863512806,3,,low,1.0,Employed,2.0
256,engineering,,0.912331745077,4,,low,0.93115360233,Employed,4.0
198,finance,,0.821719126049,4,,medium,0.200330657873,Employed,6.0
142,,,0.580287044639,2,,medium,0.456548281694,Left,3.0
207,engineering,1.0,,4,,low,0.915047492392,Employed,2.0
145,finance,,0.459682560356,6,,low,0.746569077756,Employed,3.0
232,sales,,0.944549375238,4,,low,0.865011441947,Left,5.0
201,sales,1.0,0.581939255781,5,,medium,0.868978773835,Employed,3.0
190,marketing,,0.677693389131,2,,medium,0.538806765931,Employed,8.0
177,engineering,,,4,,medium,0.918650004898,Employed,3.0
157,sales,,0.481503804096,2,,low,0.477707738201,Left,3.0
263,marketing,1.0,0.859566430587,4,,low,0.883846583534,Left,5.0
219,IT,1.0,0.401550236256,3,,low,0.895231512472,Employed,3.0
204,support,1.0,0.908697840503,4,,low,0.696045780505,Employed,8.0
151,sales,,0.784826051822,5,,low,0.582456251769,Employed,5.0
126,sales,,0.518843533702,2,,medium,0.610191582108,Employed,3.0
206,management,,0.842806807442,4,1.0,high,0.567932170524,Employed,7.0
101,product,,,6,,low,0.324263638328,Employed,3.0
158,sales,1.0,0.610345291462,4,,medium,0.945603949415,Employed,3.0
247,IT,,0.678588737173,4,,medium,0.589130256937,Employed,5.0
198,engineering,,,5,,low,0.496857939,Employed,3.0
165,engineering,,0.623582880249,5,,low,0.597356489028,Employed,3.0
250,support,,0.812843142747,6,,low,0.0404773696289,Left,4.0
174,support,,,3,,low,0.643798077137,Employed,2.0
268,support,,0.694991609599,3,,high,0.895367270363,Employed,2.0
132,engineering,,0.484314753835,2,,low,0.359882771945,Left,3.0
212,engineering,,0.837480108253,3,,medium,0.984651697045,Employed,3.0
296,engineering,,0.9497961721,7,,medium,0.126589262539,Left,4.0
274,management,1.0,0.643903182252,4,,medium,0.70606850888,Employed,10.0
197,admin,,0.783847188768,5,,medium,0.617500624871,Employed,3.0
149,sales,,,2,,low,0.415359583705,Left,3.0
218,engineering,,,5,,low,0.90831301463,Employed,2.0
236,engineering,,0.561917714403,5,,high,0.733635354442,Employed,3.0
267,support,,0.635617913432,3,,medium,0.727593200549,Employed,3.0
287,IT,1.0,0.428209954734,6,,low,0.394893720097,Employed,5.0
150,,,0.649896343177,3,,medium,1.0,Employed,3.0
155,IT,,0.741492861695,3,,medium,0.769431699356,Employed,3.0
261,engineering,,0.756541853456,4,,low,0.889946963594,Employed,3.0
199,sales,,0.643458371621,5,,low,0.200839395776,Employed,4.0
198,procurement,,0.634485916911,2,1.0,medium,0.366452929969,Employed,2.0
110,engineering,,0.903708978974,3,,medium,0.23732159162,Employed,4.0
284,IT,,0.951361002087,5,,medium,0.151548529993,Employed,5.0
156,engineering,,0.488728940201,2,,high,0.43989491492,Left,3.0
223,sales,,0.482210790692,3,,low,0.632140293441,Employed,3.0
248,sales,,0.988705294968,4,,low,0.846521934998,Left,5.0
219,,,0.803259689354,4,,high,0.588242356122,Employed,2.0
264,engineering,,0.458259555515,6,,low,0.546386176474,Employed,6.0
157,information_technology,1.0,1.0,6,,low,0.312569356407,Left,5.0
207,IT,1.0,0.690885634664,3,,low,0.622072249596,Employed,2.0
118,support,,0.60993304869,4,,low,0.535075519497,Employed,5.0
214,,,0.495987158415,5,,low,0.870002064096,Employed,3.0
234,sales,,0.623682292139,3,,medium,0.860093941119,Employed,3.0
244,IT,,0.680662006989,5,,low,0.928567094577,Employed,2.0
255,procurement,,0.893001073002,6,,medium,0.129349023736,Left,4.0
260,sales,,,4,,medium,0.646532588771,Employed,2.0
214,support,,0.826276635456,3,,high,0.800506050368,Employed,2.0
164,IT,,0.739776424534,3,,low,0.989283858563,Employed,2.0
148,engineering,,0.520301005748,3,,low,0.810267102373,Employed,3.0
141,sales,,,2,,low,0.498654604535,Left,3.0
263,,,0.547930823382,3,,medium,0.542774345655,Employed,4.0
275,sales,,0.985411572441,5,,low,0.734725290762,Left,5.0
276,support,,0.752432281325,5,,low,0.115195307668,Left,4.0
251,engineering,,0.453489287612,3,,medium,0.755034411145,Employed,2.0
132,support,,0.475155381675,2,,low,0.38233007812,Left,3.0
152,sales,,0.499670561584,2,,low,0.508353961258,Left,3.0
260,,,0.740635407158,6,,medium,0.153632908827,Left,4.0
135,engineering,,0.44079332917,2,,low,0.42230626115,Left,3.0
254,IT,,0.858774860451,4,,medium,0.714653650881,Employed,3.0
109,sales,,0.376538496556,2,,low,0.608133116843,Employed,6.0
201,sales,1.0,0.785718434125,4,,medium,0.570293247512,Employed,8.0
246,finance,,0.797974457654,4,,medium,0.661798286685,Employed,4.0
137,support,,,3,,medium,1.0,Employed,3.0
186,support,,0.929026044624,3,,medium,0.565597301359,Employed,2.0
134,sales,,0.610360366873,4,,low,0.927701195373,Employed,4.0
261,sales,,0.867650395156,4,,medium,0.903216323945,Employed,4.0
142,IT,,0.796831626976,4,,medium,0.956984206812,Employed,2.0
160,sales,,0.66120427622,3,,medium,0.813570653158,Employed,4.0
136,management,,0.796652025504,4,,medium,0.75883789927,Employed,3.0
267,engineering,,0.889439824102,5,,medium,0.856006783696,Left,5.0
219,product,,,4,,low,0.647810131815,Employed,3.0
201,information_technology,,0.583728569502,5,,low,0.82435057342,Employed,3.0
188,support,,0.90639525977,4,,medium,0.938372115843,Employed,3.0
139,sales,,0.506264633232,3,,medium,0.419982489436,Employed,2.0
260,,,0.776316686037,6,,medium,0.0780522035148,Left,4.0
152,information_technology,1.0,,4,,low,0.85023692054,Employed,3.0
166,engineering,,0.707908551901,4,,low,0.6451349004,Employed,3.0
254,product,,0.857584232872,5,,medium,0.876537216969,Left,5.0
204,engineering,,,3,,high,0.517619951495,Employed,2.0
208,support,,0.893948945764,3,,low,0.861870360372,Employed,3.0
299,marketing,,0.918782232123,6,,low,0.0721523253885,Left,4.0
176,sales,1.0,0.946173265311,5,,low,0.182749800626,Employed,4.0
139,information_technology,,0.515401878312,4,,low,0.714721571496,Employed,2.0
248,engineering,,0.896041020792,5,,medium,0.928785817681,Left,5.0
139,sales,,0.431538958546,5,,low,0.283338479131,Employed,4.0
177,product,,0.64526593838,4,,low,0.555582961623,Employed,2.0
135,support,,0.597484140486,2,,low,0.391158682625,Left,3.0
262,finance,,0.95098913365,4,,medium,0.860237247125,Left,6.0
134,product,1.0,,3,,low,0.984866692149,Employed,3.0
249,support,,0.801293497772,5,,low,0.858277923338,Employed,2.0
249,support,,0.780623784969,4,,medium,0.780490567331,Employed,2.0
144,sales,,0.472743189316,5,,medium,0.719205402217,Employed,3.0
260,sales,,0.908548664547,4,,low,0.810918839491,Left,5.0
197,support,1.0,0.874128172368,3,,medium,0.822967040603,Employed,4.0
178,product,,0.736265673802,2,,low,0.356486266646,Employed,3.0
111,sales,,0.717258353366,2,,low,0.370695993705,Employed,2.0
156,sales,,0.504050614778,2,,low,0.336273058742,Left,3.0
188,product,,0.564176089268,3,,medium,0.546389746002,Employed,2.0
229,product,,1.0,5,,low,0.896057230002,Left,5.0
147,support,,0.616617472071,4,,medium,0.891990298009,Employed,4.0
156,finance,,0.835222664303,3,,low,0.502459931824,Employed,4.0
194,finance,,,4,,medium,0.814582626906,Employed,3.0
153,sales,,0.456368956975,2,,low,0.374588294494,Left,3.0
189,engineering,,0.674957484075,4,,medium,0.749711558661,Employed,3.0
163,product,,1.0,4,,medium,0.964059434038,Employed,4.0
183,management,,,3,,high,0.823734916733,Employed,3.0
208,engineering,,0.740346501934,4,,medium,0.950591337075,Employed,2.0
306,IT,,0.919380708559,6,,low,0.0670443516082,Left,4.0
246,marketing,,0.709609995656,4,1.0,low,0.865063887621,Employed,3.0
180,product,,0.759716209687,4,,high,0.574609299428,Employed,3.0
190,sales,,0.637976148104,3,,medium,0.532293452158,Employed,7.0
166,IT,,,3,,low,0.944343777581,Employed,2.0
172,finance,1.0,0.619569132192,4,,low,0.863009441182,Employed,3.0
256,product,1.0,0.994651162016,3,,low,0.939547983899,Employed,2.0
104,product,,0.883002305204,4,,low,0.755342398866,Employed,5.0
230,marketing,,0.843461872858,3,,low,0.525236082852,Employed,4.0
137,engineering,,0.902221526331,5,,low,0.487972635192,Employed,3.0
170,support,,0.49492978225,4,,low,0.785044582237,Employed,4.0
193,sales,,0.899138077008,3,,low,0.605780806532,Employed,2.0
151,engineering,,0.80623221932,2,,low,0.316484839441,Left,4.0
155,sales,,0.884310599561,4,,low,0.666979396224,Employed,4.0
133,,,0.804546271961,3,,low,0.636490316031,Employed,3.0
253,sales,,0.953752880429,4,,low,0.959635121647,Employed,3.0
117,engineering,1.0,0.435542315468,4,,medium,0.91464057639,Employed,5.0
213,support,,0.523708619869,3,,low,0.574912954453,Employed,4.0
228,support,,0.911899306394,5,,low,0.902768742349,Left,5.0
143,sales,,0.634081631333,3,,medium,0.597550099779,Employed,6.0
231,marketing,,0.702942380875,5,1.0,medium,0.77574865987,Employed,3.0
187,sales,,0.725525731429,3,,medium,0.424890096802,Employed,3.0
175,IT,1.0,,3,,high,0.752924448447,Employed,3.0
148,support,,0.571900339389,2,,low,0.373519120952,Left,3.0
91,temp,,,2,,medium,,Employed,
269,engineering,,0.808479507156,5,,medium,0.767688311558,Left,6.0
274,sales,1.0,0.868015716623,4,,low,0.828249051741,Employed,2.0
181,procurement,,0.603279134465,2,,medium,0.935243548336,Employed,6.0
144,sales,,0.791575921489,3,,medium,0.933177499823,Employed,3.0
219,support,,1.0,5,,low,0.760981668551,Left,5.0
247,engineering,,0.634614578542,4,,medium,0.645034967094,Employed,2.0
201,sales,,0.509274419438,3,,low,0.564773999482,Employed,2.0
287,engineering,,0.966796246089,4,,medium,0.273414430541,Employed,5.0
172,product,,0.557488019581,4,,high,0.75691956939,Employed,3.0
224,,,0.704855386944,3,,medium,0.612591069302,Employed,3.0
193,sales,,0.507319257687,3,,medium,0.416410665865,Employed,3.0
264,IT,,0.735463548489,4,,low,0.803847182127,Employed,3.0
228,support,1.0,,4,,low,1.0,Employed,3.0
214,sales,1.0,0.702106091006,4,,low,0.531023678478,Employed,2.0
121,sales,,0.841814980065,5,,medium,0.100548479428,Employed,5.0
145,finance,,0.616623544884,2,,medium,0.385447971899,Left,3.0
199,engineering,,0.614521905411,4,,medium,0.605594213165,Employed,2.0
230,IT,,0.979585671876,5,,medium,0.795579655731,Left,5.0
226,engineering,,0.66354763349,4,,low,0.839537488168,Employed,2.0
184,engineering,,0.527732959385,4,,medium,0.719137320965,Employed,4.0
135,support,,0.431930351629,2,,low,0.453380823259,Left,3.0
234,finance,,0.69769573932,3,,high,0.895709499663,Employed,4.0
271,IT,,0.67374792193,4,,medium,0.483977476388,Employed,3.0
151,IT,,,3,,low,0.96524264938,Employed,3.0
278,engineering,,0.87083441797,6,,high,0.114962357642,Left,4.0
151,sales,,0.482311772955,2,,medium,0.361296086915,Left,3.0
206,sales,,0.582301567633,4,,low,0.43201237645,Employed,2.0
178,product,1.0,0.991889890955,2,,medium,0.757569449943,Employed,4.0
245,sales,,,4,,low,0.763542362268,Employed,2.0
219,,1.0,0.715778060064,4,,medium,0.867907729461,Employed,2.0
162,sales,,0.522771581451,4,,low,0.67509703917,Employed,3.0
138,sales,,0.682555115792,3,,medium,0.567354705808,Employed,2.0
168,engineering,,0.647377037585,3,,medium,0.894606462454,Employed,3.0
214,,,0.633946880721,3,,low,0.950602046039,Employed,2.0
261,,1.0,0.83038744113,3,1.0,medium,0.957155249119,Employed,8.0
203,sales,,0.570083738171,6,,medium,0.767534915713,Employed,3.0
161,sales,,,5,,low,0.680961135079,Employed,3.0
203,support,,0.968642380642,5,,low,0.671503218082,Employed,2.0
291,sales,,0.815128032792,7,,high,0.135376391146,Left,4.0
260,finance,,0.42350492131,4,,medium,0.264031906753,Employed,2.0
267,support,,0.666136771116,5,,low,0.660835874904,Employed,3.0
205,support,,0.548472891078,4,,low,1.0,Employed,2.0
178,marketing,1.0,,4,1.0,high,0.69858980107,Employed,3.0
152,,,0.795489476001,3,1.0,low,0.812579861432,Employed,3.0
233,engineering,,1.0,5,,low,0.831301688614,Employed,3.0
162,sales,,0.956801229246,4,,low,0.188690187923,Employed,6.0
158,engineering,,0.946635748325,3,,low,1.0,Employed,2.0
209,admin,,0.876479582647,4,,low,0.525959995066,Employed,3.0
173,sales,,,4,,low,0.497999785822,Employed,3.0
218,sales,1.0,0.759548889664,3,,medium,0.914476443582,Employed,2.0
233,information_technology,1.0,0.799111759694,5,,high,0.773153026354,Employed,3.0
275,support,,0.923934486578,4,,medium,0.906664310207,Left,5.0
266,engineering,,0.853938995423,4,,medium,0.262299513068,Employed,5.0
162,sales,,0.609446416644,3,,medium,0.814601876372,Employed,7.0
135,,,0.601142495108,2,,low,0.424218619121,Left,3.0
264,engineering,,0.879268156151,2,,medium,0.376811507714,Employed,5.0
221,engineering,,0.504198839143,5,,medium,0.742340353224,Employed,3.0
264,product,,0.953756148626,4,,medium,0.85848703645,Left,6.0
233,IT,,0.781301967807,4,,low,0.582213819705,Employed,4.0
200,information_technology,1.0,0.503676565966,4,,low,0.657375522778,Employed,3.0
156,engineering,,0.46969402175,2,,medium,0.470401434409,Left,3.0
144,engineering,1.0,0.880347909324,4,,low,0.905950205385,Employed,3.0
244,product,,1.0,5,,medium,0.894918901019,Employed,2.0
178,support,1.0,0.590954046547,4,,low,0.800263840518,Employed,2.0
238,product,1.0,0.630261720914,4,,medium,0.963261582583,Employed,10.0
97,temp,1.0,,1,,medium,,Employed,
260,sales,,0.889360116666,6,,low,0.0753538260556,Left,4.0
274,sales,,0.528766391138,4,,medium,0.201813161963,Employed,6.0
190,sales,,0.643425439538,3,,medium,0.527465867539,Employed,7.0
186,,,0.873704761556,3,,medium,1.0,Employed,2.0
225,support,,0.753028128404,3,,low,0.771167092066,Employed,4.0
241,engineering,,0.768559013411,5,,low,0.740525317637,Employed,3.0
228,engineering,,0.733100049916,3,,medium,0.850844164869,Employed,3.0
305,sales,,0.784887771882,6,,low,0.0851042546541,Left,4.0
257,IT,1.0,0.887654069748,5,,medium,0.373186807915,Employed,5.0
142,sales,,0.972921585542,4,,medium,0.211029698925,Employed,4.0
238,support,,0.830935980662,5,,medium,0.909034609858,Left,5.0
165,,,0.879406734973,4,,medium,0.868800745485,Employed,5.0
273,sales,,0.489331152784,3,,medium,0.789824560959,Employed,3.0
245,information_technology,,0.861802971421,5,,low,0.791127377068,Employed,3.0
130,support,,0.502867721552,6,,medium,0.765469205195,Employed,2.0
196,engineering,1.0,0.620712820603,3,,low,0.659229146753,Employed,3.0
127,sales,,0.563250803609,2,,low,0.357339483885,Left,3.0
193,IT,,0.943426320086,3,,medium,0.682594266919,Employed,3.0
103,temp,,,1,,low,,Employed,
267,support,,0.902413756379,3,,low,0.769328965872,Employed,2.0
179,product,,0.582611260665,4,,low,0.227679945531,Employed,4.0
288,sales,,0.911372000648,6,,medium,0.0888757427935,Left,4.0
279,admin,,0.896245874483,7,,medium,0.0629259828666,Left,4.0
184,engineering,1.0,0.731884972105,5,,low,0.703018691939,Employed,4.0
201,finance,,,3,,high,0.585768530154,Employed,3.0
249,support,,0.85974377167,3,,medium,0.781638829987,Employed,2.0
276,sales,,0.890366145758,6,,low,0.153112488655,Left,4.0
189,marketing,,0.804210892959,4,,medium,0.913456224169,Employed,4.0
143,product,,,2,,high,0.478294015156,Left,3.0
156,engineering,,0.543604498941,2,,low,0.411170111255,Left,3.0
221,support,,0.915195069519,5,,medium,0.834803203572,Left,6.0
240,finance,,0.778155082906,5,,high,0.840009491236,Employed,3.0
114,engineering,,0.407256805968,3,,high,0.766766269308,Employed,3.0
245,IT,,0.969529505582,5,,low,0.792849266378,Left,5.0
248,sales,,0.828376470954,5,,low,0.87973798293,Left,5.0
174,engineering,,0.528283842361,4,,low,0.900402709707,Employed,2.0
174,sales,,0.838568087723,5,,medium,0.623645629165,Employed,4.0
285,engineering,,0.903994987512,7,,low,0.0694696302498,Left,4.0
