InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
555572,22729,ALARM CLOCK BAKELIKE ORANGE,4,6/5/11 15:37,3.75,12449.0,Belgium
555572,22728,ALARM CLOCK BAKELIKE PINK,4,6/5/11 15:37,3.75,12449.0,Belgium
555572,22727,ALARM CLOCK BAKELIKE RED ,4,6/5/11 15:37,3.75,12449.0,Belgium
555572,21908,CHOCOLATE THIS WAY METAL SIGN,12,6/5/11 15:37,2.1,12449.0,Belgium
555572,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",4,6/5/11 15:37,4.95,12449.0,Belgium
555572,79191C,RETRO PLASTIC ELEPHANT TRAY,12,6/5/11 15:37,0.85,12449.0,Belgium
555572,79191B,RETRO PLASTIC POLKA TRAY,12,6/5/11 15:37,0.85,12449.0,Belgium
555572,79190A,RETRO PLASTIC 70'S TRAY,15,6/5/11 15:37,0.42,12449.0,Belgium
555572,22625,RED KITCHEN SCALES,2,6/5/11 15:37,8.5,12449.0,Belgium
555572,22627,MINT KITCHEN SCALES,2,6/5/11 15:37,8.5,12449.0,Belgium
555572,22626,BLACK KITCHEN SCALES,2,6/5/11 15:37,8.5,12449.0,Belgium
555572,21217,RED RETROSPOT ROUND CAKE TINS,2,6/5/11 15:37,9.95,12449.0,Belgium
555572,85132C,CHARLIE AND LOLA FIGURES TINS,12,6/5/11 15:37,1.95,12449.0,Belgium
555572,84086C,PINK/PURPLE RETRO RADIO,6,6/5/11 15:37,2.95,12449.0,Belgium
555572,23159,SET OF 5 PANCAKE DAY MAGNETS,12,6/5/11 15:37,2.08,12449.0,Belgium
555572,20979,36 PENCILS TUBE RED RETROSPOT,16,6/5/11 15:37,1.25,12449.0,Belgium
555572,22753,SMALL YELLOW BABUSHKA NOTEBOOK ,12,6/5/11 15:37,0.85,12449.0,Belgium
555572,22757,LARGE RED BABUSHKA NOTEBOOK ,12,6/5/11 15:37,1.25,12449.0,Belgium
555572,22758,LARGE PURPLE BABUSHKA NOTEBOOK  ,12,6/5/11 15:37,1.25,12449.0,Belgium
555572,20766,GARDEN PATH SKETCHBOOK,4,6/5/11 15:37,3.75,12449.0,Belgium
555572,20764,ABSTRACT CIRCLES SKETCHBOOK ,4,6/5/11 15:37,3.75,12449.0,Belgium
555572,21888,BINGO SET,4,6/5/11 15:37,3.75,12449.0,Belgium
555572,21915,RED  HARMONICA IN BOX ,12,6/5/11 15:37,1.25,12449.0,Belgium
555572,23202,JUMBO BAG VINTAGE LEAF,10,6/5/11 15:37,2.08,12449.0,Belgium
555572,22413,METAL SIGN TAKE IT OR LEAVE IT ,6,6/5/11 15:37,2.95,12449.0,Belgium
555572,21770,OPEN CLOSED METAL SIGN,2,6/5/11 15:37,4.95,12449.0,Belgium
555572,22090,PAPER BUNTING RETROSPOT,6,6/5/11 15:37,2.95,12449.0,Belgium
555572,21218,RED SPOTTY BISCUIT TIN,6,6/5/11 15:37,3.75,12449.0,Belgium
555572,21906,PHARMACIE FIRST AID TIN,2,6/5/11 15:37,6.75,12449.0,Belgium
555572,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,6/5/11 15:37,2.95,12449.0,Belgium
555572,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,6/5/11 15:37,2.95,12449.0,Belgium
555572,22629,SPACEBOY LUNCH BOX ,12,6/5/11 15:37,1.95,12449.0,Belgium
555572,22630,DOLLY GIRL LUNCH BOX,12,6/5/11 15:37,1.95,12449.0,Belgium
555572,22631,CIRCUS PARADE LUNCH BOX ,12,6/5/11 15:37,1.95,12449.0,Belgium
555572,22382,LUNCH BAG SPACEBOY DESIGN ,10,6/5/11 15:37,1.65,12449.0,Belgium
555572,20726,LUNCH BAG WOODLAND,10,6/5/11 15:37,1.65,12449.0,Belgium
555572,18007,ESSENTIAL BALM 3.5g TIN IN ENVELOPE,24,6/5/11 15:37,0.18,12449.0,Belgium
555572,22471,TV DINNER TRAY AIR HOSTESS ,3,6/5/11 15:37,4.95,12449.0,Belgium
555572,23177,TREASURE ISLAND BOOK BOX,8,6/5/11 15:37,2.25,12449.0,Belgium
555572,21791,VINTAGE HEADS AND TAILS CARD GAME ,12,6/5/11 15:37,1.25,12449.0,Belgium
555572,22548,HEADS AND TAILS SPORTING FUN,12,6/5/11 15:37,1.25,12449.0,Belgium
555572,POST,POSTAGE,6,6/5/11 15:37,15.0,12449.0,Belgium
555574,23170,REGENCY TEA PLATE ROSES ,12,6/5/11 15:46,1.65,12417.0,Belgium
555574,23173,REGENCY TEAPOT ROSES ,2,6/5/11 15:46,9.95,12417.0,Belgium
555574,23007, SPACEBOY BABY GIFT SET,1,6/5/11 15:46,16.95,12417.0,Belgium
555574,23256,CHILDRENS CUTLERY SPACEBOY ,4,6/5/11 15:46,4.15,12417.0,Belgium
555574,23111,PARISIENNE SEWING BOX,2,6/5/11 15:46,12.5,12417.0,Belgium
555574,23118,PARISIENNE JEWELLERY DRAWER ,2,6/5/11 15:46,7.5,12417.0,Belgium
555574,23080,RED METAL BOX TOP SECRET,4,6/5/11 15:46,8.25,12417.0,Belgium
555574,23108,SET OF 10 LED DOLLY LIGHTS,2,6/5/11 15:46,6.25,12417.0,Belgium
555574,22699,ROSES REGENCY TEACUP AND SAUCER ,12,6/5/11 15:46,2.95,12417.0,Belgium
555574,23010,CIRCUS PARADE BABY GIFT SET,1,6/5/11 15:46,16.95,12417.0,Belgium
555574,21084,SET/6 COLLAGE PAPER CUPS,24,6/5/11 15:46,0.19,12417.0,Belgium
555574,21090,SET/6 COLLAGE PAPER PLATES,12,6/5/11 15:46,0.39,12417.0,Belgium
555574,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,6/5/11 15:46,2.95,12417.0,Belgium
555574,23174,REGENCY SUGAR BOWL GREEN,4,6/5/11 15:46,4.15,12417.0,Belgium
555574,23175,REGENCY MILK JUG PINK ,4,6/5/11 15:46,3.25,12417.0,Belgium
555574,23210,WHITE ROCKING HORSE HAND PAINTED,24,6/5/11 15:46,1.25,12417.0,Belgium
555574,22624,IVORY KITCHEN SCALES,2,6/5/11 15:46,8.5,12417.0,Belgium
555574,22990,COTTON APRON PANTRY DESIGN,2,6/5/11 15:46,4.95,12417.0,Belgium
555574,21042,RED RETROSPOT APRON ,3,6/5/11 15:46,5.95,12417.0,Belgium
555574,23008,DOLLY GIRL BABY GIFT SET,1,6/5/11 15:46,16.95,12417.0,Belgium
555574,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,4,6/5/11 15:46,3.75,12417.0,Belgium
555574,22623,BOX OF VINTAGE JIGSAW BLOCKS ,3,6/5/11 15:46,5.95,12417.0,Belgium
555574,POST,POSTAGE,3,6/5/11 15:46,15.0,12417.0,Belgium
555589,23175,REGENCY MILK JUG PINK ,4,6/6/11 9:36,3.25,12802.0,Netherlands
555589,47503A,ASS FLORAL PRINT MULTI SCREWDRIVER,12,6/6/11 9:36,1.25,12802.0,Netherlands
555589,POST,POSTAGE,2,6/6/11 9:36,15.0,12802.0,Netherlands
555589,22374,AIRLINE BAG VINTAGE JET SET RED,4,6/6/11 9:36,4.25,12802.0,Netherlands
555589,21934,SKULL SHOULDER BAG,10,6/6/11 9:36,1.65,12802.0,Netherlands
555589,21935,SUKI  SHOULDER BAG,10,6/6/11 9:36,1.65,12802.0,Netherlands
555589,22376,AIRLINE BAG VINTAGE JET SET WHITE,4,6/6/11 9:36,4.25,12802.0,Netherlands
555589,21789,KIDS RAIN MAC PINK,24,6/6/11 9:36,0.85,12802.0,Netherlands
555589,21787,RAIN PONCHO RETROSPOT,24,6/6/11 9:36,0.85,12802.0,Netherlands
555589,20619,TROPICAL PASSPORT COVER ,6,6/6/11 9:36,2.1,12802.0,Netherlands
555589,22995,TRAVEL CARD WALLET SUKI,24,6/6/11 9:36,0.42,12802.0,Netherlands
555589,22027,TEA PARTY BIRTHDAY CARD,24,6/6/11 9:36,0.42,12802.0,Netherlands
555589,22037,ROBOT BIRTHDAY CARD,12,6/6/11 9:36,0.42,12802.0,Netherlands
555589,22712,CARD DOLLY GIRL ,12,6/6/11 9:36,0.42,12802.0,Netherlands
555589,84247G,"DECOUPAGE,GREETING CARD,",12,6/6/11 9:36,0.42,12802.0,Netherlands
555589,21731,RED TOADSTOOL LED NIGHT LIGHT,12,6/6/11 9:36,1.65,12802.0,Netherlands
555589,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,12,6/6/11 9:36,2.95,12802.0,Netherlands
555589,22630,DOLLY GIRL LUNCH BOX,12,6/6/11 9:36,1.95,12802.0,Netherlands
555589,22939,APRON APPLE DELIGHT,4,6/6/11 9:36,4.95,12802.0,Netherlands
555589,47567B,TEA TIME KITCHEN APRON,6,6/6/11 9:36,5.95,12802.0,Netherlands
555589,22417,PACK OF 60 SPACEBOY CAKE CASES,24,6/6/11 9:36,0.55,12802.0,Netherlands
555589,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,6/6/11 9:36,0.55,12802.0,Netherlands
555589,21213,PACK OF 72 SKULL CAKE CASES,24,6/6/11 9:36,0.55,12802.0,Netherlands
555589,22896,PEG BAG APPLES DESIGN,6,6/6/11 9:36,2.55,12802.0,Netherlands
555589,23174,REGENCY SUGAR BOWL GREEN,6,6/6/11 9:36,4.15,12802.0,Netherlands
555637,21485,RETROSPOT HEART HOT WATER BOTTLE,9,6/6/11 12:47,4.95,12535.0,France
555637,22111,SCOTTIE DOG HOT WATER BOTTLE,9,6/6/11 12:47,4.95,12535.0,France
555637,21078,SET/20 STRAWBERRY PAPER NAPKINS ,12,6/6/11 12:47,0.85,12535.0,France
555637,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,12,6/6/11 12:47,0.85,12535.0,France
555637,22138,BAKING SET 9 PIECE RETROSPOT ,6,6/6/11 12:47,4.95,12535.0,France
555637,22960,JAM MAKING SET WITH JARS,6,6/6/11 12:47,4.25,12535.0,France
555637,21155,RED RETROSPOT PEG BAG,6,6/6/11 12:47,2.55,12535.0,France
555637,22558,CLOTHES PEGS RETROSPOT PACK 24 ,12,6/6/11 12:47,1.65,12535.0,France
555637,21706,FOLDING UMBRELLA RED/WHITE POLKADOT,4,6/6/11 12:47,4.95,12535.0,France
555637,21709,FOLDING UMBRELLA CHOCOLATE POLKADOT,4,6/6/11 12:47,4.95,12535.0,France
555637,21707,FOLDING UMBRELLA BLACKBLUE POLKADOT,4,6/6/11 12:47,4.95,12535.0,France
555637,21116,OWL DOORSTOP,3,6/6/11 12:47,4.95,12535.0,France
555637,22500,SET OF 2 TINS JARDIN DE PROVENCE,4,6/6/11 12:47,4.95,12535.0,France
555637,20767,BLUE PAISLEY JOURNAL ,6,6/6/11 12:47,2.55,12535.0,France
555637,21622,VINTAGE UNION JACK CUSHION COVER,4,6/6/11 12:47,4.95,12535.0,France
555637,47585A,PINK FAIRY CAKE CUSHION COVER,4,6/6/11 12:47,3.75,12535.0,France
555637,46000S,POLYESTER FILLER PAD 40x40cm,8,6/6/11 12:47,1.45,12535.0,France
555637,22794,SWEETHEART WIRE MAGAZINE RACK,2,6/6/11 12:47,7.95,12535.0,France
555719,21090,SET/6 COLLAGE PAPER PLATES,24,6/6/11 15:31,0.39,12609.0,Germany
555719,21084,SET/6 COLLAGE PAPER CUPS,24,6/6/11 15:31,0.19,12609.0,Germany
555719,21394,RED POLKADOT BEAKER ,48,6/6/11 15:31,0.39,12609.0,Germany
555719,21395,BLUE POLKADOT BEAKER ,48,6/6/11 15:31,0.39,12609.0,Germany
555719,21360,JOY LARGE WOOD LETTERS,4,6/6/11 15:31,3.95,12609.0,Germany
555719,35810A,ENAMEL PINK COFFEE CONTAINER,12,6/6/11 15:31,0.83,12609.0,Germany
555719,35809A,ENAMEL PINK TEA CONTAINER,6,6/6/11 15:31,0.83,12609.0,Germany
555719,85032A,ROMANTIC IMAGES GIFT WRAP SET,6,6/6/11 15:31,2.1,12609.0,Germany
555719,85159B,"WHITE TEA,COFFEE,SUGAR JARS",12,6/6/11 15:31,1.95,12609.0,Germany
555719,23205,CHARLOTTE BAG VINTAGE ALPHABET ,10,6/6/11 15:31,0.85,12609.0,Germany
555719,21990,MODERN FLORAL STATIONERY SET,6,6/6/11 15:31,2.95,12609.0,Germany
555719,22331,WOODLAND PARTY BAG + STICKER SET,8,6/6/11 15:31,1.65,12609.0,Germany
555719,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,12,6/6/11 15:31,2.95,12609.0,Germany
555719,21578,WOODLAND DESIGN  COTTON TOTE BAG,6,6/6/11 15:31,2.25,12609.0,Germany
555719,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,6/6/11 15:31,2.95,12609.0,Germany
555719,22113,GREY HEART HOT WATER BOTTLE,8,6/6/11 15:31,3.75,12609.0,Germany
555719,22781,GUMBALL MAGAZINE RACK,2,6/6/11 15:31,7.65,12609.0,Germany
555719,22467,GUMBALL COAT RACK,6,6/6/11 15:31,2.55,12609.0,Germany
555719,22349,DOG BOWL CHASING BALL DESIGN,6,6/6/11 15:31,3.75,12609.0,Germany
555719,21249,WOODLAND  HEIGHT CHART STICKERS ,6,6/6/11 15:31,2.95,12609.0,Germany
555719,23052,RECYCLED ACAPULCO MAT TURQUOISE,2,6/6/11 15:31,8.25,12609.0,Germany
555719,23054,RECYCLED ACAPULCO MAT LAVENDER,2,6/6/11 15:31,8.25,12609.0,Germany
555719,23049,RECYCLED ACAPULCO MAT RED,2,6/6/11 15:31,8.25,12609.0,Germany
555719,23050,RECYCLED ACAPULCO MAT GREEN,2,6/6/11 15:31,8.25,12609.0,Germany
555719,22897,OVEN MITT APPLES DESIGN,10,6/6/11 15:31,1.45,12609.0,Germany
555719,22979,PANTRY WASHING UP BRUSH,12,6/6/11 15:31,1.45,12609.0,Germany
555719,POST,POSTAGE,5,6/6/11 15:31,18.0,12609.0,Germany
555721,POST,POSTAGE,3,6/6/11 16:01,15.0,15108.0,European Community
555726,23048,SET OF 10 LANTERNS FAIRY LIGHT STAR,4,6/6/11 16:23,4.15,12540.0,Spain
555726,23275,SET OF 3 HANGING OWLS OLLIE BEAK,12,6/6/11 16:23,1.25,12540.0,Spain
555726,23108,SET OF 10 LED DOLLY LIGHTS,2,6/6/11 16:23,6.25,12540.0,Spain
555726,20749,ASSORTED COLOUR MINI CASES,2,6/6/11 16:23,7.95,12540.0,Spain
555726,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,6/6/11 16:23,2.55,12540.0,Spain
555726,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,6/6/11 16:23,2.95,12540.0,Spain
555726,22149,FELTCRAFT 6 FLOWER FRIENDS,6,6/6/11 16:23,2.1,12540.0,Spain
555726,22028,PENNY FARTHING BIRTHDAY CARD,12,6/6/11 16:23,0.42,12540.0,Spain
555726,22704,WRAP RED APPLES ,25,6/6/11 16:23,0.42,12540.0,Spain
555726,23231,WRAP DOILEY DESIGN,25,6/6/11 16:23,0.42,12540.0,Spain
555726,22892,SET OF SALT AND PEPPER TOADSTOOLS,12,6/6/11 16:23,1.25,12540.0,Spain
555726,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,12,6/6/11 16:23,1.25,12540.0,Spain
555726,22423,REGENCY CAKESTAND 3 TIER,1,6/6/11 16:23,12.75,12540.0,Spain
555726,22848,BREAD BIN DINER STYLE PINK,1,6/6/11 16:23,16.95,12540.0,Spain
555726,22844,VINTAGE CREAM DOG FOOD CONTAINER,2,6/6/11 16:23,8.5,12540.0,Spain
555726,22845,VINTAGE CREAM CAT FOOD CONTAINER,2,6/6/11 16:23,6.35,12540.0,Spain
555726,23204,CHARLOTTE BAG APPLES DESIGN,10,6/6/11 16:23,0.85,12540.0,Spain
555726,22728,ALARM CLOCK BAKELIKE PINK,4,6/6/11 16:23,3.75,12540.0,Spain
555726,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,16,6/6/11 16:23,0.65,12540.0,Spain
555726,23141,TRIPLE WIRE HOOK PINK HEART,4,6/6/11 16:23,4.15,12540.0,Spain
555726,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,1,6/6/11 16:23,12.75,12540.0,Spain
555726,22831,WHITE BROCANTE SOAP DISH,6,6/6/11 16:23,2.95,12540.0,Spain
555726,POST,POSTAGE,2,6/6/11 16:23,28.0,12540.0,Spain
555739,23206,LUNCH BAG APPLE DESIGN,10,6/7/11 9:49,1.65,12380.0,Belgium
555739,23256,CHILDRENS CUTLERY SPACEBOY ,4,6/7/11 9:49,4.15,12380.0,Belgium
555739,23199,JUMBO BAG APPLES,10,6/7/11 9:49,2.08,12380.0,Belgium
555739,23204,CHARLOTTE BAG APPLES DESIGN,10,6/7/11 9:49,0.85,12380.0,Belgium
555739,20712,JUMBO BAG WOODLAND ANIMALS,10,6/7/11 9:49,2.08,12380.0,Belgium
555739,23254,CHILDRENS CUTLERY DOLLY GIRL ,8,6/7/11 9:49,4.15,12380.0,Belgium
555739,22379,RECYCLING BAG RETROSPOT ,5,6/7/11 9:49,2.1,12380.0,Belgium
555739,22381,TOY TIDY PINK POLKADOT,5,6/7/11 9:49,2.1,12380.0,Belgium
555739,22380,TOY TIDY SPACEBOY  ,5,6/7/11 9:49,2.1,12380.0,Belgium
555739,22386,JUMBO BAG PINK POLKADOT,10,6/7/11 9:49,2.08,12380.0,Belgium
555739,22385,JUMBO BAG SPACEBOY DESIGN,10,6/7/11 9:49,2.08,12380.0,Belgium
555739,85099B,JUMBO BAG RED RETROSPOT,10,6/7/11 9:49,2.08,12380.0,Belgium
555739,85099F,JUMBO BAG STRAWBERRY,10,6/7/11 9:49,2.08,12380.0,Belgium
555739,22356,CHARLOTTE BAG PINK POLKADOT,10,6/7/11 9:49,0.85,12380.0,Belgium
555739,22355,CHARLOTTE BAG SUKI DESIGN,10,6/7/11 9:49,0.85,12380.0,Belgium
555739,20719,WOODLAND CHARLOTTE BAG,10,6/7/11 9:49,0.85,12380.0,Belgium
555739,20724,RED RETROSPOT CHARLOTTE BAG,10,6/7/11 9:49,0.85,12380.0,Belgium
555739,20723,STRAWBERRY CHARLOTTE BAG,10,6/7/11 9:49,0.85,12380.0,Belgium
555739,21578,WOODLAND DESIGN  COTTON TOTE BAG,6,6/7/11 9:49,2.25,12380.0,Belgium
555739,21936,RED RETROSPOT PICNIC BAG,5,6/7/11 9:49,2.95,12380.0,Belgium
555739,21937,STRAWBERRY   PICNIC BAG,10,6/7/11 9:49,2.95,12380.0,Belgium
555739,20725,LUNCH BAG RED RETROSPOT,10,6/7/11 9:49,1.65,12380.0,Belgium
555739,20728,LUNCH BAG CARS BLUE,10,6/7/11 9:49,1.65,12380.0,Belgium
555739,20726,LUNCH BAG WOODLAND,10,6/7/11 9:49,1.65,12380.0,Belgium
555739,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,6/7/11 9:49,2.95,12380.0,Belgium
555739,22382,LUNCH BAG SPACEBOY DESIGN ,10,6/7/11 9:49,1.65,12380.0,Belgium
555739,22383,LUNCH BAG SUKI DESIGN ,10,6/7/11 9:49,1.65,12380.0,Belgium
555739,22384,LUNCH BAG PINK POLKADOT,10,6/7/11 9:49,1.65,12380.0,Belgium
555739,84997B,CHILDRENS CUTLERY RETROSPOT RED ,4,6/7/11 9:49,4.15,12380.0,Belgium
555739,84997D,CHILDRENS CUTLERY POLKADOT PINK,4,6/7/11 9:49,4.15,12380.0,Belgium
555739,22362,GLASS JAR PEACOCK BATH SALTS,6,6/7/11 9:49,2.95,12380.0,Belgium
555739,22363,GLASS JAR MARMALADE ,6,6/7/11 9:49,2.95,12380.0,Belgium
555739,20685,DOORMAT RED RETROSPOT,2,6/7/11 9:49,7.95,12380.0,Belgium
555739,22399,MAGNETS PACK OF 4 CHILDHOOD MEMORY,12,6/7/11 9:49,1.25,12380.0,Belgium
555739,22398,MAGNETS PACK OF 4 SWALLOWS,12,6/7/11 9:49,1.25,12380.0,Belgium
555739,POST,POSTAGE,3,6/7/11 9:49,15.0,12380.0,Belgium
555843,48138,DOORMAT UNION FLAG,2,6/7/11 13:00,7.95,12584.0,Italy
555843,22692,DOORMAT WELCOME TO OUR HOME,2,6/7/11 13:00,7.95,12584.0,Italy
555843,23284,DOORMAT KEEP CALM AND COME IN,2,6/7/11 13:00,7.95,12584.0,Italy
555843,22366,DOORMAT AIRMAIL ,2,6/7/11 13:00,7.95,12584.0,Italy
555843,22849,BREAD BIN DINER STYLE MINT,1,6/7/11 13:00,16.95,12584.0,Italy
555843,22848,BREAD BIN DINER STYLE PINK,2,6/7/11 13:00,16.95,12584.0,Italy
555843,22804,CANDLEHOLDER PINK HANGING HEART,6,6/7/11 13:00,2.95,12584.0,Italy
555843,22627,MINT KITCHEN SCALES,2,6/7/11 13:00,8.5,12584.0,Italy
555843,35810A,ENAMEL PINK COFFEE CONTAINER,12,6/7/11 13:00,0.83,12584.0,Italy
555862,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,10,6/7/11 14:28,2.08,12757.0,Portugal
555862,21929,JUMBO BAG PINK VINTAGE PAISLEY,10,6/7/11 14:28,2.08,12757.0,Portugal
555862,23203,JUMBO BAG DOILEY PATTERNS,10,6/7/11 14:28,2.08,12757.0,Portugal
555862,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,6/7/11 14:28,2.08,12757.0,Portugal
555862,22385,JUMBO BAG SPACEBOY DESIGN,10,6/7/11 14:28,2.08,12757.0,Portugal
555862,22280,POCKET BAG PINK PAISELY BROWN SPOT,12,6/7/11 14:28,1.25,12757.0,Portugal
555862,22279,POCKET BAG BLUE PAISLEY RED SPOT,12,6/7/11 14:28,1.25,12757.0,Portugal
555862,21933,PINK VINTAGE PAISLEY PICNIC BAG,10,6/7/11 14:28,1.65,12757.0,Portugal
555862,21932,SCANDINAVIAN PAISLEY PICNIC BAG,10,6/7/11 14:28,1.65,12757.0,Portugal
555862,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,12,6/7/11 14:28,0.85,12757.0,Portugal
555862,23209,LUNCH BAG DOILEY PATTERN ,10,6/7/11 14:28,1.65,12757.0,Portugal
555862,22382,LUNCH BAG SPACEBOY DESIGN ,10,6/7/11 14:28,1.65,12757.0,Portugal
555862,20725,LUNCH BAG RED RETROSPOT,10,6/7/11 14:28,1.65,12757.0,Portugal
555862,22384,LUNCH BAG PINK POLKADOT,10,6/7/11 14:28,1.65,12757.0,Portugal
555928,22487,WHITE WOOD GARDEN PLANT LADDER,4,6/8/11 8:02,8.5,12383.0,Belgium
555928,22760,"TRAY, BREAKFAST IN BED",1,6/8/11 8:02,12.75,12383.0,Belgium
555928,23094,LE GRAND TRAY CHIC SET,1,6/8/11 8:02,12.5,12383.0,Belgium
555928,79000,MOROCCAN TEA GLASS,12,6/8/11 8:02,0.85,12383.0,Belgium
555928,POST,POSTAGE,2,6/8/11 8:02,15.0,12383.0,Belgium
555931,22784,LANTERN CREAM GAZEBO ,3,6/8/11 8:31,4.95,17828.0,Malta
555931,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,6/8/11 8:31,2.95,17828.0,Malta
555931,21733,RED HANGING HEART T-LIGHT HOLDER,6,6/8/11 8:31,2.95,17828.0,Malta
555931,21126,SET OF 6 GIRLS CELEBRATION CANDLES,12,6/8/11 8:31,1.25,17828.0,Malta
555931,72140E,BEST DAD CANDLE LETTERS,6,6/8/11 8:31,0.85,17828.0,Malta
555931,72807C,SET/3 VANILLA SCENTED CANDLE IN BOX,4,6/8/11 8:31,4.25,17828.0,Malta
555931,72807A,SET/3 ROSE CANDLE IN JEWELLED BOX,4,6/8/11 8:31,4.25,17828.0,Malta
555931,85034B,3 WHITE CHOC MORRIS BOXED CANDLES,4,6/8/11 8:31,4.25,17828.0,Malta
555931,72741,GRAND CHOCOLATECANDLE,18,6/8/11 8:31,1.45,17828.0,Malta
555931,85230A,OPIUM SCENTED VOTIVE CANDLE,24,6/8/11 8:31,0.29,17828.0,Malta
555931,72800E,4 IVORY DINNER CANDLES SILVER FLOCK,12,6/8/11 8:31,2.1,17828.0,Malta
555931,22149,FELTCRAFT 6 FLOWER FRIENDS,6,6/8/11 8:31,2.1,17828.0,Malta
555931,22511,RETROSPOT BABUSHKA DOORSTOP,4,6/8/11 8:31,3.75,17828.0,Malta
555931,84865,NEW BAROQUE BLACK PHOTO ALBUM,2,6/8/11 8:31,2.95,17828.0,Malta
555931,22796,PHOTO FRAME 3 CLASSIC HANGING,2,6/8/11 8:31,9.95,17828.0,Malta
555931,22767,TRIPLE PHOTO FRAME CORNICE ,2,6/8/11 8:31,9.95,17828.0,Malta
555931,84708B,PINK JEWELLED PHOTO FRAME ,4,6/8/11 8:31,4.95,17828.0,Malta
555931,84638,SMALL KITCHEN FLOWER POTS PLAQUE,2,6/8/11 8:31,6.95,17828.0,Malta
555931,84637,KITCHEN FLOWER POTS WALL PLAQUE,3,6/8/11 8:31,5.95,17828.0,Malta
555931,23147,SINGLE ANTIQUE ROSE HOOK IVORY,12,6/8/11 8:31,1.45,17828.0,Malta
555931,22244,3 HOOK HANGER MAGIC GARDEN,12,6/8/11 8:31,1.95,17828.0,Malta
555931,84661B,BLACK SQUARE TABLE CLOCK,6,6/8/11 8:31,2.55,17828.0,Malta
555931,84661A,WHITE SQUARE TABLE CLOCK,6,6/8/11 8:31,2.55,17828.0,Malta
555931,21035,SET/2 RED RETROSPOT TEA TOWELS ,6,6/8/11 8:31,3.25,17828.0,Malta
555931,84050,PINK HEART SHAPE EGG FRYING PAN,6,6/8/11 8:31,1.65,17828.0,Malta
555931,21154,RED RETROSPOT OVEN GLOVE ,10,6/8/11 8:31,1.25,17828.0,Malta
555931,21041,RED RETROSPOT OVEN GLOVE DOUBLE,6,6/8/11 8:31,2.95,17828.0,Malta
555931,21231,SWEETHEART CERAMIC TRINKET BOX,12,6/8/11 8:31,1.25,17828.0,Malta
555931,22064,PINK DOUGHNUT TRINKET POT ,12,6/8/11 8:31,1.65,17828.0,Malta
555931,21232,STRAWBERRY CERAMIC TRINKET BOX,12,6/8/11 8:31,1.25,17828.0,Malta
555931,21555,CERAMIC STRAWBERRY TRINKET TRAY,6,6/8/11 8:31,2.55,17828.0,Malta
555931,22067,CHOC TRUFFLE GOLD TRINKET POT ,12,6/8/11 8:31,1.65,17828.0,Malta
555931,21446,12 RED ROSE PEG PLACE SETTINGS,12,6/8/11 8:31,1.25,17828.0,Malta
555931,21447,12 IVORY ROSE PEG PLACE SETTINGS,12,6/8/11 8:31,1.25,17828.0,Malta
555931,37446,MINI CAKE STAND WITH HANGING CAKES,8,6/8/11 8:31,1.45,17828.0,Malta
555931,37449,CERAMIC CAKE STAND + HANGING CAKES,2,6/8/11 8:31,9.95,17828.0,Malta
555931,37447,CERAMIC CAKE DESIGN SPOTTED PLATE,12,6/8/11 8:31,1.49,17828.0,Malta
555931,21982,PACK OF 12 SUKI TISSUES ,24,6/8/11 8:31,0.29,17828.0,Malta
555931,21984,PACK OF 12 PINK PAISLEY TISSUES ,24,6/8/11 8:31,0.29,17828.0,Malta
555931,72807B,SET/3 OCEAN SCENT CANDLE JEWEL BOX,4,6/8/11 8:31,4.25,17828.0,Malta
555931,23226,FILIGREE HEART DAISY WHITE,24,6/8/11 8:31,1.25,17828.0,Malta
555931,84415B,BLUE FLOCK CUSHION COVER ,4,6/8/11 8:31,1.25,17828.0,Malta
555931,84415A,PINK FLOCK SUEDE CUSHION COVER ,6,6/8/11 8:31,1.25,17828.0,Malta
555931,POST,POSTAGE,4,6/8/11 8:31,40.0,17828.0,Malta
555933,23207,LUNCH BAG ALPHABET DESIGN,10,6/8/11 8:49,1.65,12567.0,France
555933,23208,LUNCH BAG VINTAGE LEAF DESIGN,10,6/8/11 8:49,1.65,12567.0,France
